year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk,period
2023,2,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",10800,14869,BUR,SLC,590,375,206.05,DL,0.5788,242.17,WN,0.4001,153.93,"(34.052238, -118.243344)","(40.758478, -111.888142)",202321080014869BURSLC,Post-Pandemic
2023,2,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",12892,14869,LAX,SLC,590,2042,159.47,DL,0.5182,187.69,WN,0.1485,131.21,"(34.052238, -118.243344)","(40.758478, -111.888142)",202321289214869LAXSLC,Post-Pandemic
2023,2,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",12954,14869,LGB,SLC,590,442,184.04,WN,0.5025,139.0,WN,0.5025,139.0,"(34.052238, -118.243344)","(40.758478, -111.888142)",202321295414869LGBSLC,Post-Pandemic
2023,2,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",13891,14869,ONT,SLC,590,340,209.75,DL,0.8176,213.96,WN,0.1566,184.75,"(34.052238, -118.243344)","(40.758478, -111.888142)",202321389114869ONTSLC,Post-Pandemic
2023,2,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",14908,14869,SNA,SLC,590,435,303.74,DL,0.8295,325.45,WN,0.1124,188.41,"(34.052238, -118.243344)","(40.758478, -111.888142)",202321490814869SNASLC,Post-Pandemic
2023,2,32575,34653,"Los Angeles, CA (Metropolitan Area)","Tulsa, OK",10800,15370,BUR,TUL,1283,21,282.98,WN,0.7407,274.19,WN,0.7407,274.19,"(34.052238, -118.243344)","(61.096484, -160.967455)",202321080015370BURTUL,Post-Pandemic
2023,2,32575,34653,"Los Angeles, CA (Metropolitan Area)","Tulsa, OK",12892,15370,LAX,TUL,1283,289,237.66,AA,0.4176,304.27,G4,0.3003,120.71,"(34.052238, -118.243344)","(61.096484, -160.967455)",202321289215370LAXTUL,Post-Pandemic
2023,2,32575,34653,"Los Angeles, CA (Metropolitan Area)","Tulsa, OK",12954,15370,LGB,TUL,1283,23,222.38,WN,0.9524,221.0,WN,0.9524,221.0,"(34.052238, -118.243344)","(61.096484, -160.967455)",202321295415370LGBTUL,Post-Pandemic
2023,2,32575,34653,"Los Angeles, CA (Metropolitan Area)","Tulsa, OK",13891,15370,ONT,TUL,1283,54,295.89,WN,0.5854,270.88,WN,0.5854,270.88,"(34.052238, -118.243344)","(61.096484, -160.967455)",202321389115370ONTTUL,Post-Pandemic
2023,2,32575,34653,"Los Angeles, CA (Metropolitan Area)","Tulsa, OK",14908,15370,SNA,TUL,1283,62,316.44,WN,0.4074,275.02,WN,0.4074,275.02,"(34.052238, -118.243344)","(61.096484, -160.967455)",202321490815370SNATUL,Post-Pandemic
2023,3,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",11618,14122,EWR,PIT,375,501,175.49,UA,0.7116,209.83,NK,0.2843,87.87,"(40.123164, -75.333718)","(40.442169, -79.994945)",202331161814122EWRPIT,Post-Pandemic
2023,3,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",12197,14122,HPN,PIT,375,5,253.05,AA,0.7708,257.91,DL,0.2083,255.02,"(40.123164, -75.333718)","(40.442169, -79.994945)",202331219714122HPNPIT,Post-Pandemic
2023,3,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",12391,14122,ISP,PIT,375,20,126.71,MX,0.5882,74.31,MX,0.5882,74.31,"(40.123164, -75.333718)","(40.442169, -79.994945)",202331239114122ISPPIT,Post-Pandemic
2023,3,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",12478,14122,JFK,PIT,375,194,201.04,DL,0.585,203.73,DL,0.585,203.73,"(40.123164, -75.333718)","(40.442169, -79.994945)",202331247814122JFKPIT,Post-Pandemic
2023,3,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",12953,14122,LGA,PIT,375,615,191.22,DL,0.5901,207.63,AA,0.3986,165.78,"(40.123164, -75.333718)","(40.442169, -79.994945)",202331295314122LGAPIT,Post-Pandemic
2023,3,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",11618,14107,EWR,PHX,2189,1497,268.52,UA,0.5381,279.95,UA,0.5381,279.95,"(40.123164, -75.333718)","(30.406931, -87.217578)",202331161814107EWRPHX,Post-Pandemic
2023,3,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",12197,14107,HPN,PHX,2189,31,318.98,AA,0.4913,339.6,DL,0.4913,297.88,"(40.123164, -75.333718)","(30.406931, -87.217578)",202331219714107HPNPHX,Post-Pandemic
2023,3,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",12391,14107,ISP,PHX,2189,19,289.55,WN,0.8908,307.38,F9,0.1034,138.94,"(40.123164, -75.333718)","(30.406931, -87.217578)",202331239114107ISPPHX,Post-Pandemic
2023,3,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",12478,14107,JFK,PHX,2189,1312,281.94,AA,0.4493,294.03,B6,0.2092,218.07,"(40.123164, -75.333718)","(30.406931, -87.217578)",202331247814107JFKPHX,Post-Pandemic
2023,3,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",12953,14107,LGA,PHX,2189,265,278.74,WN,0.3651,234.29,WN,0.3651,234.29,"(40.123164, -75.333718)","(30.406931, -87.217578)",202331295314107LGAPHX,Post-Pandemic
2023,3,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",15070,14107,SWF,PHX,2189,0,127.0,F9,1.0,127.0,F9,1.0,127.0,"(40.123164, -75.333718)","(30.406931, -87.217578)",202331507014107SWFPHX,Post-Pandemic
2023,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",11618,14747,EWR,SEA,2448,1743,312.59,UA,0.5374,324.34,AS,0.4097,297.38,"(40.123164, -75.333718)","(47.603229, -122.33028)",202331161814747EWRSEA,Post-Pandemic
2023,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12197,14747,HPN,SEA,2448,21,365.88,DL,0.5825,386.64,AA,0.3247,334.45,"(40.123164, -75.333718)","(47.603229, -122.33028)",202331219714747HPNSEA,Post-Pandemic
2023,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12391,14747,ISP,SEA,2448,0,290.0,WN,1.0,290.0,WN,1.0,290.0,"(40.123164, -75.333718)","(47.603229, -122.33028)",202331239114747ISPSEA,Post-Pandemic
2023,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12478,14747,JFK,SEA,2448,2182,334.67,AS,0.4477,301.55,AS,0.4477,301.55,"(40.123164, -75.333718)","(47.603229, -122.33028)",202331247814747JFKSEA,Post-Pandemic
2023,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12953,14747,LGA,SEA,2448,101,328.98,AA,0.3042,280.63,AA,0.3042,280.63,"(40.123164, -75.333718)","(47.603229, -122.33028)",202331295314747LGASEA,Post-Pandemic
2023,3,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",11618,11278,EWR,DCA,234,277,208.75,UA,0.9996,208.79,UA,0.9996,208.79,"(40.123164, -75.333718)","(38.892062, -77.019912)",202331161811278EWRDCA,Post-Pandemic
2023,3,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",11618,12264,EWR,IAD,234,151,217.16,UA,0.9532,218.09,UA,0.9532,218.09,"(40.123164, -75.333718)","(38.892062, -77.019912)",202331161812264EWRIAD,Post-Pandemic
2023,3,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12197,10821,HPN,BWI,234,0,305.5,DL,1.0,305.5,DL,1.0,305.5,"(40.123164, -75.333718)","(38.892062, -77.019912)",202331219710821HPNBWI,Post-Pandemic
2023,3,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12197,11278,HPN,DCA,234,125,291.33,AA,0.9878,291.82,AA,0.9878,291.82,"(40.123164, -75.333718)","(38.892062, -77.019912)",202331219711278HPNDCA,Post-Pandemic
2023,3,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12391,10821,ISP,BWI,234,183,207.23,WN,1.0,207.23,WN,1.0,207.23,"(40.123164, -75.333718)","(38.892062, -77.019912)",202331239110821ISPBWI,Post-Pandemic
2023,3,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12478,10821,JFK,BWI,234,41,236.23,DL,0.9974,236.71,DL,0.9974,236.71,"(40.123164, -75.333718)","(38.892062, -77.019912)",202331247810821JFKBWI,Post-Pandemic
2023,3,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12478,11278,JFK,DCA,234,242,177.63,DL,0.5072,173.26,B6,0.1022,157.2,"(40.123164, -75.333718)","(38.892062, -77.019912)",202331247811278JFKDCA,Post-Pandemic
2023,3,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12478,12264,JFK,IAD,234,83,180.85,DL,0.9724,179.63,DL,0.9724,179.63,"(40.123164, -75.333718)","(38.892062, -77.019912)",202331247812264JFKIAD,Post-Pandemic
2023,3,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12953,10821,LGA,BWI,234,1,290.44,DL,0.4,505.8,B6,0.2,82.0,"(40.123164, -75.333718)","(38.892062, -77.019912)",202331295310821LGABWI,Post-Pandemic
2023,3,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12953,11278,LGA,DCA,234,999,175.39,AA,0.5305,167.08,AA,0.5305,167.08,"(40.123164, -75.333718)","(38.892062, -77.019912)",202331295311278LGADCA,Post-Pandemic
2023,3,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12953,12264,LGA,IAD,234,224,190.86,UA,0.9753,190.47,UA,0.9753,190.47,"(40.123164, -75.333718)","(38.892062, -77.019912)",202331295312264LGAIAD,Post-Pandemic
2023,3,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",11618,15016,EWR,STL,929,308,284.78,UA,0.8813,286.64,AA,0.0539,250.5,"(40.123164, -75.333718)","(38.630276, -90.200309)",202331161815016EWRSTL,Post-Pandemic
2023,3,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",12197,15016,HPN,STL,929,15,270.57,DL,0.5141,274.72,AA,0.4718,266.77,"(40.123164, -75.333718)","(38.630276, -90.200309)",202331219715016HPNSTL,Post-Pandemic
2023,3,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",12391,15016,ISP,STL,929,17,230.86,WN,0.8442,247.68,F9,0.1364,116.19,"(40.123164, -75.333718)","(38.630276, -90.200309)",202331239115016ISPSTL,Post-Pandemic
2023,3,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",12478,15016,JFK,STL,929,19,267.5,AA,0.4795,238.72,AA,0.4795,238.72,"(40.123164, -75.333718)","(38.630276, -90.200309)",202331247815016JFKSTL,Post-Pandemic
2023,3,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",12953,15016,LGA,STL,929,1041,221.94,WN,0.4323,197.1,WN,0.4323,197.1,"(40.123164, -75.333718)","(38.630276, -90.200309)",202331295315016LGASTL,Post-Pandemic
2023,3,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",11618,13204,EWR,MCO,989,4228,170.02,UA,0.4971,200.48,NK,0.2386,103.1,"(40.123164, -75.333718)","(28.538331, -81.378879)",202331161813204EWRMCO,Post-Pandemic
2023,3,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",12197,13204,HPN,MCO,989,827,174.57,B6,0.9702,173.95,B6,0.9702,173.95,"(40.123164, -75.333718)","(28.538331, -81.378879)",202331219713204HPNMCO,Post-Pandemic
2023,3,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",12391,13204,ISP,MCO,989,691,137.63,F9,0.5862,87.71,F9,0.5862,87.71,"(40.123164, -75.333718)","(28.538331, -81.378879)",202331239113204ISPMCO,Post-Pandemic
2023,3,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",12478,13204,JFK,MCO,989,3140,168.3,B6,0.6349,158.74,B6,0.6349,158.74,"(40.123164, -75.333718)","(28.538331, -81.378879)",202331247813204JFKMCO,Post-Pandemic
2023,3,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",12953,13204,LGA,MCO,989,3739,151.89,DL,0.3486,183.99,NK,0.1865,100.12,"(40.123164, -75.333718)","(28.538331, -81.378879)",202331295313204LGAMCO,Post-Pandemic
2023,3,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",15070,13204,SWF,MCO,989,3,111.57,F9,1.0,111.57,F9,1.0,111.57,"(40.123164, -75.333718)","(28.538331, -81.378879)",202331507013204SWFMCO,Post-Pandemic
2023,3,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",11618,12323,EWR,ILM,522,150,197.69,UA,0.913,190.74,UA,0.913,190.74,"(40.123164, -75.333718)","(39.744432, -75.5451)",202331161812323EWRILM,Post-Pandemic
2023,3,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",12197,12323,HPN,ILM,522,9,208.77,AA,0.9639,205.02,AA,0.9639,205.02,"(40.123164, -75.333718)","(39.744432, -75.5451)",202331219712323HPNILM,Post-Pandemic
2023,3,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",12478,12323,JFK,ILM,522,7,209.39,AA,0.9118,206.64,AA,0.9118,206.64,"(40.123164, -75.333718)","(39.744432, -75.5451)",202331247812323JFKILM,Post-Pandemic
2023,3,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",12953,12323,LGA,ILM,522,376,180.86,AA,0.528,186.62,DL,0.4477,173.07,"(40.123164, -75.333718)","(39.744432, -75.5451)",202331295312323LGAILM,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",11618,13796,EWR,OAK,2619,277,126.99,NK,0.991,124.02,NK,0.991,124.02,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331161813796EWROAK,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",11618,14771,EWR,SFO,2619,3634,438.68,UA,0.7524,486.45,AS,0.194,267.1,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331161814771EWRSFO,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",11618,14831,EWR,SJC,2619,56,322.89,DL,0.3533,331.13,AA,0.2954,267.64,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331161814831EWRSJC,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12197,13796,HPN,OAK,2619,0,559.03,DL,0.6667,693.0,DL,0.6667,693.0,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331219713796HPNOAK,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12197,14771,HPN,SFO,2619,20,305.81,AA,0.5163,290.99,AA,0.5163,290.99,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331219714771HPNSFO,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12197,14831,HPN,SJC,2619,2,329.95,DL,0.8,351.31,AA,0.15,263.0,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331219714831HPNSJC,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12391,13796,ISP,OAK,2619,1,266.43,WN,1.0,266.43,WN,1.0,266.43,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331239113796ISPOAK,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12391,14771,ISP,SFO,2619,0,159.0,F9,1.0,159.0,F9,1.0,159.0,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331239114771ISPSFO,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12391,14831,ISP,SJC,2619,0,362.5,WN,1.0,362.5,WN,1.0,362.5,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331239114831ISPSJC,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12478,13796,JFK,OAK,2619,11,336.53,DL,0.7379,330.77,DL,0.7379,330.77,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331247813796JFKOAK,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12478,14771,JFK,SFO,2619,4732,357.55,DL,0.2992,411.18,AS,0.2928,269.56,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331247814771JFKSFO,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12478,14831,JFK,SJC,2619,275,250.22,B6,0.7768,240.98,B6,0.7768,240.98,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331247814831JFKSJC,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12953,13796,LGA,OAK,2619,79,239.84,WN,0.9641,238.64,NK,0.011,200.99,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331295313796LGAOAK,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12953,14771,LGA,SFO,2619,177,331.87,UA,0.2786,369.25,WN,0.1316,237.52,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331295314771LGASFO,Post-Pandemic
2023,3,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12953,14831,LGA,SJC,2619,136,227.8,WN,0.4996,223.21,AA,0.1769,196.53,"(40.123164, -75.333718)","(37.78008, -122.420168)",202331295314831LGASJC,Post-Pandemic
2023,3,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",11618,14893,EWR,SMF,2553,290,311.74,UA,0.8052,310.9,NK,0.0285,186.15,"(40.123164, -75.333718)","(38.582087, -121.50012)",202331161814893EWRSMF,Post-Pandemic
2023,3,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",12197,14893,HPN,SMF,2553,6,292.0,AA,0.5472,265.49,AA,0.5472,265.49,"(40.123164, -75.333718)","(38.582087, -121.50012)",202331219714893HPNSMF,Post-Pandemic
2023,3,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",12391,14893,ISP,SMF,2553,1,499.4,WN,1.0,499.4,WN,1.0,499.4,"(40.123164, -75.333718)","(38.582087, -121.50012)",202331239114893ISPSMF,Post-Pandemic
2023,3,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",12478,14893,JFK,SMF,2553,371,244.65,B6,0.7694,231.86,AA,0.101,221.33,"(40.123164, -75.333718)","(38.582087, -121.50012)",202331247814893JFKSMF,Post-Pandemic
2023,3,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",12953,14893,LGA,SMF,2553,200,269.07,AA,0.2829,203.7,AA,0.2829,203.7,"(40.123164, -75.333718)","(38.582087, -121.50012)",202331295314893LGASMF,Post-Pandemic
2023,3,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",11618,15304,EWR,TPA,1055,1721,182.05,UA,0.7023,192.75,B6,0.2571,148.97,"(40.123164, -75.333718)","(37.8606, -78.804199)",202331161815304EWRTPA,Post-Pandemic
2023,3,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12197,15304,HPN,TPA,1055,294,168.34,B6,0.8833,163.68,B6,0.8833,163.68,"(40.123164, -75.333718)","(37.8606, -78.804199)",202331219715304HPNTPA,Post-Pandemic
2023,3,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12391,15304,ISP,TPA,1055,262,120.48,F9,0.7653,87.53,F9,0.7653,87.53,"(40.123164, -75.333718)","(37.8606, -78.804199)",202331239115304ISPTPA,Post-Pandemic
2023,3,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12478,15304,JFK,TPA,1055,1042,169.4,DL,0.5145,182.72,B6,0.4416,152.24,"(40.123164, -75.333718)","(37.8606, -78.804199)",202331247815304JFKTPA,Post-Pandemic
2023,3,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12953,15304,LGA,TPA,1055,1772,167.95,DL,0.3968,195.49,WN,0.1458,146.26,"(40.123164, -75.333718)","(37.8606, -78.804199)",202331295315304LGATPA,Post-Pandemic
2023,3,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",15070,14112,SWF,PIE,1055,78,109.95,G4,1.0,109.95,G4,1.0,109.95,"(40.123164, -75.333718)","(37.8606, -78.804199)",202331507014112SWFPIE,Post-Pandemic
2023,3,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",11618,14683,EWR,SAT,1624,493,233.41,UA,0.8967,229.53,UA,0.8967,229.53,"(40.123164, -75.333718)","(29.425173, -98.494599)",202331161814683EWRSAT,Post-Pandemic
2023,3,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",12197,14683,HPN,SAT,1624,14,279.48,DL,0.6742,279.24,DL,0.6742,279.24,"(40.123164, -75.333718)","(29.425173, -98.494599)",202331219714683HPNSAT,Post-Pandemic
2023,3,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",12391,14683,ISP,SAT,1624,11,288.17,WN,0.9802,291.62,F9,0.0198,117.5,"(40.123164, -75.333718)","(29.425173, -98.494599)",202331239114683ISPSAT,Post-Pandemic
2023,3,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",12478,14683,JFK,SAT,1624,391,203.21,B6,0.5306,172.46,B6,0.5306,172.46,"(40.123164, -75.333718)","(29.425173, -98.494599)",202331247814683JFKSAT,Post-Pandemic
2023,3,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",12953,14683,LGA,SAT,1624,279,234.2,WN,0.4641,195.05,WN,0.4641,195.05,"(40.123164, -75.333718)","(29.425173, -98.494599)",202331295314683LGASAT,Post-Pandemic
2023,3,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",11618,13871,EWR,OMA,1188,67,312.49,UA,0.39,369.4,AA,0.267,261.08,"(40.123164, -75.333718)","(46.07035, -93.666319)",202331161813871EWROMA,Post-Pandemic
2023,3,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",12197,13871,HPN,OMA,1188,9,390.83,DL,0.7125,385.4,DL,0.7125,385.4,"(40.123164, -75.333718)","(46.07035, -93.666319)",202331219713871HPNOMA,Post-Pandemic
2023,3,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",12391,13871,ISP,OMA,1188,0,550.0,WN,1.0,550.0,WN,1.0,550.0,"(40.123164, -75.333718)","(46.07035, -93.666319)",202331239113871ISPOMA,Post-Pandemic
2023,3,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",12478,13871,JFK,OMA,1188,11,342.43,DL,0.5,383.58,AA,0.4286,321.19,"(40.123164, -75.333718)","(46.07035, -93.666319)",202331247813871JFKOMA,Post-Pandemic
2023,3,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",12953,13871,LGA,OMA,1188,291,288.07,DL,0.4503,306.25,WN,0.1335,233.0,"(40.123164, -75.333718)","(46.07035, -93.666319)",202331295313871LGAOMA,Post-Pandemic
2023,3,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",11618,14679,EWR,SAN,2481,1289,309.98,UA,0.7499,316.73,AS,0.1756,273.17,"(40.123164, -75.333718)","(32.71576, -117.163817)",202331161814679EWRSAN,Post-Pandemic
2023,3,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",12197,14679,HPN,SAN,2481,17,322.53,DL,0.6,311.9,DL,0.6,311.9,"(40.123164, -75.333718)","(32.71576, -117.163817)",202331219714679HPNSAN,Post-Pandemic
2023,3,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",12391,14679,ISP,SAN,2481,7,304.31,WN,0.75,332.82,F9,0.2344,213.4,"(40.123164, -75.333718)","(32.71576, -117.163817)",202331239114679ISPSAN,Post-Pandemic
2023,3,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",12478,14679,JFK,SAN,2481,1765,302.79,DL,0.3431,340.22,AS,0.2946,260.36,"(40.123164, -75.333718)","(32.71576, -117.163817)",202331247814679JFKSAN,Post-Pandemic
2023,3,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",12953,14679,LGA,SAN,2481,192,285.96,AA,0.3086,262.58,AA,0.3086,262.58,"(40.123164, -75.333718)","(32.71576, -117.163817)",202331295314679LGASAN,Post-Pandemic
2023,3,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",11618,13931,EWR,ORF,318,273,148.24,UA,0.9968,148.11,UA,0.9968,148.11,"(40.123164, -75.333718)","(36.846164, -76.285913)",202331161813931EWRORF,Post-Pandemic
2023,3,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12197,13931,HPN,ORF,318,56,86.94,MX,0.9538,78.28,MX,0.9538,78.28,"(40.123164, -75.333718)","(36.846164, -76.285913)",202331219713931HPNORF,Post-Pandemic
2023,3,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12391,13931,ISP,ORF,318,65,91.13,MX,0.8536,71.82,MX,0.8536,71.82,"(40.123164, -75.333718)","(36.846164, -76.285913)",202331239113931ISPORF,Post-Pandemic
2023,3,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12478,13931,JFK,ORF,318,309,135.16,AA,0.6593,124.35,AA,0.6593,124.35,"(40.123164, -75.333718)","(36.846164, -76.285913)",202331247813931JFKORF,Post-Pandemic
2023,3,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12478,14098,JFK,PHF,318,0,285.73,AA,1.0,285.73,AA,1.0,285.73,"(40.123164, -75.333718)","(36.846164, -76.285913)",202331247814098JFKPHF,Post-Pandemic
2023,3,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12953,13931,LGA,ORF,318,322,143.64,DL,0.4966,157.47,AA,0.4581,128.18,"(40.123164, -75.333718)","(36.846164, -76.285913)",202331295313931LGAORF,Post-Pandemic
2023,3,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12953,14098,LGA,PHF,318,1,301.54,AA,1.0,301.54,AA,1.0,301.54,"(40.123164, -75.333718)","(36.846164, -76.285913)",202331295314098LGAPHF,Post-Pandemic
2023,3,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",11618,13851,EWR,OKC,1381,65,361.97,AA,0.5075,301.83,AA,0.5075,301.83,"(40.123164, -75.333718)","(35.468494, -97.521264)",202331161813851EWROKC,Post-Pandemic
2023,3,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",12197,13851,HPN,OKC,1381,6,384.23,DL,0.5263,421.3,AA,0.4561,350.91,"(40.123164, -75.333718)","(35.468494, -97.521264)",202331219713851HPNOKC,Post-Pandemic
